12.93462,69.238735,2.83456,2019-12-22 01:00:08.001000,24.406636482858623,27.124278660231816,2.309007117535109,false,648.2662678584771
89.6345,3.8563234,12.9346,2019-12-22 01:00:10.001000,4.142875790452024,63.961689047849795,4.788873036513041,true,5629.650552007155
67.73525,25.834563,143.934673,2019-12-22 01:00:12.000000,25.258369889403603,28.91605985346637,2.2589146219880276,true,4646.657342118718
13.04573,3.934634,100.01,2019-12-22 01:00:14.000000,4.074383617618553,63.5771476270471,4.3539239161688466,false,2275.2709503770893
30.8356,9.8745673,64.9462,2019-12-22 01:00:16.002000,15.49776906396157,94.86555601652506,3.6506617371926224,true,5762.219251180997
14.9236,14.26634,75.93475,2019-12-22 01:00:18.002000,18.779891767561374,40.02075928356456,4.157966638219076,true,6382.44275719803
55.755831,37.617673,156.5,2019-12-22 01:00:22.001000,13.230275104324281,78.71100972831597,4.85952506322559,true,4704.903073998378
57.346756,23.234652,43.456,2019-12-22 01:00:24.001000,19.91106702572137,79.36562131590983,4.328752421019858,true,4885.203238482534
21.4367,54.356457456,240.5621,2019-12-22 01:00:26.002000,29.17376648580324,41.874475953973345,7.116265148121324,false,3296.45610773416
10.526789,30.73542,10.7493,2019-12-22 01:00:28.001000,22.721725168659948,44.206817392217445,11.030342996499643,true,1558.360050714953
43.95723,230.5937,20.0347,2019-12-22 01:00:30.002000,3.4263700380280224,67.71910633186988,2.421267689750811,true,6218.727968950915
84.349346,20.74538,3.8463,2019-12-22 01:00:32.000000,1.3139774243995015,45.54254010021939,2.4603836965493255,false,3329.4602106854923
50.50403,10.394376,200.4735,2019-12-22 01:00:34.000000,2.5692358986635653,32.31997969173178,13.576950961042588,false,2397.4607294329126
73.7352,40.01,130.6234,2019-12-22 01:00:36.000000,32.74245527117627,67.17327960068671,10.718552356694655,false,3054.602614563202
12.93462,69.238735,2.83456,2019-12-22 01:00:38.002000,24.251742304843646,22.29559617019547,1.8406204257645729,false,620.502880399128
67.73525,25.834563,143.934673,2019-12-22 01:00:42.002000,25.924463894209094,27.49896913006205,1.7800412401067085,true,4578.274534553156
13.04573,3.934634,100.01,2019-12-22 01:00:44.001000,3.114342130982963,63.33232946221353,4.369441310221269,false,2332.365029290048
30.8356,9.8745673,64.9462,2019-12-22 01:00:46.000000,14.842539271928182,92.36385385087507,1.9877247406328298,false,5926.113094505445
14.9236,14.26634,75.93475,2019-12-22 01:00:48.001000,18.18235724372812,40.50756452849609,4.135019875374404,true,6298.054803930088
57.346756,23.234652,99.23663,2019-12-22 01:00:50.002000,3.5815137015743383,75.4926624845925,0.8335758337871539,false,4864.651279356511
55.755831,37.617673,156.5,2019-12-22 01:00:52.003000,13.308824916221788,75.55058687830524,4.960779888133796,true,4711.304004581204
57.346756,23.234652,43.456,2019-12-22 01:00:54.001000,17.602465253704693,79.55104027181628,3.6349111021420697,true,4916.2213849838845
21.4367,54.356457456,240.5621,2019-12-22 01:00:56.000000,27.690608287612474,40.11681744174229,6.9659875887945955,false,3128.967526536591
10.526789,30.73542,10.7493,2019-12-22 01:00:58.001000,21.750627734009836,44.11717711650039,12.248597338653454,true,1887.186000648778
84.349346,20.74538,3.8463,2019-12-22 01:01:02.001000,2.105140838452401,45.666535103986874,3.048052675826473,false,3390.2006275474496
50.50403,10.394376,200.4735,2019-12-22 01:01:04.002000,3.9151322937186412,29.682685202283718,12.645580062989586,false,2587.268862952193
73.7352,40.01,130.6234,2019-12-22 01:01:06.003000,33.16013148176799,63.67944830636944,9.349809201442882,false,2894.232440050163
12.93462,69.238735,2.83456,2019-12-22 01:01:08.001000,23.14225758983731,20.77267498496836,1.24679710670766,false,660.2437324815154
89.6345,3.8563234,12.9346,2019-12-22 01:01:10.000000,1.7621323021842694,64.04467700542176,3.4422338250251885,true,5585.034681619477
67.73525,25.834563,143.934673,2019-12-22 01:01:12.002000,27.52880783546995,23.71335986030042,2.1405909517569475,true,4478.932181472185
57.346756,23.234652,43.456,2019-12-22 01:26:24.001000,23.494369579983143,81.62200188985913,2.55832497141384,false,4673.002243980377
21.4367,54.356457456,240.5621,2019-12-22 01:26:26.001000,32.42287890607571,45.70822109300715,2.3406739760550073,true,3211.6481482447853
10.526789,30.73542,10.7493,2019-12-22 01:26:28.001000,31.888487177790736,48.55758965603199,10.019310057513442,false,1595.8002339149643
43.95723,230.5937,20.0347,2019-12-22 01:26:30.001000,1.7864110087346745,75.32298404701919,2.2002449483773407,true,5932.819576357566
84.349346,20.74538,3.8463,2019-12-22 01:26:32.000000,4.667811514656609,32.38635651399963,2.695658802203121,false,3479.1703071936176
50.50403,10.394376,200.4735,2019-12-22 01:26:34.001000,7.389037727591094,21.946345883409343,11.71053122524995,false,3438.6270048396163
73.7352,40.01,130.6234,2019-12-22 01:26:36.001000,36.7040153310323,68.84357369955227,5.470685511891798,false,2763.2386771828906
12.93462,69.238735,2.83456,2019-12-22 01:26:38.000000,24.16104184110329,36.19266197584332,1.2103975122026573,true,701.6468860200537
89.6345,3.8563234,12.9346,2019-12-22 01:26:40.001000,6.668575638327966,71.84010075081981,5.764914552897215,false,5781.8069972654885
67.73525,25.834563,143.934673,2019-12-22 01:26:42.003000,22.906288252189725,27.44210253191944,0.4417875047617015,true,4761.246626182792
13.04573,3.934634,100.01,2019-12-22 01:26:44.001000,4.737782278905258,50.77638197898595,1.7710252214044686,false,2139.9263252843184
30.8356,9.8745673,64.9462,2019-12-22 01:26:46.001000,14.12068525796976,77.78257793675527,13.231869150524549,false,6259.992915131937
14.9236,14.26634,75.93475,2019-12-22 01:26:48.002000,13.897459950236422,42.693113594735266,4.449958368635421,false,6675.700382475602
57.346756,23.234652,99.23663,2019-12-22 01:26:50.001000,6.5825306547762965,70.89531484748788,0.32064562242131955,false,4217.683925313544
55.755831,37.617673,156.5,2019-12-22 01:26:52.001000,17.893161104696297,63.422250435934174,4.071913531299906,false,4947.423396562251
57.346756,23.234652,43.456,2019-12-22 01:26:54.000000,25.102919232571576,80.38173856349226,2.847366972757755,false,4598.698685597963
21.4367,54.356457456,240.5621,2019-12-22 01:26:56.002000,33.77236441095598,42.97568748645952,2.605010509149294,true,3495.076856849314
10.526789,30.73542,10.7493,2019-12-22 01:26:58.001000,31.013163555834577,46.6465070085496,11.252323425707024,false,1317.8322046469598
43.95723,230.5937,20.0347,2019-12-22 01:27:00.002000,1.439819909707887,76.23137933134292,2.325090661508014,true,5691.949865808052
84.349346,20.74538,3.8463,2019-12-22 01:27:02.006000,3.77900366989153,34.93585991851995,2.244527139989617,false,3193.2841222916904
50.50403,10.394376,200.4735,2019-12-22 01:27:04.002000,6.702159807551609,23.82765887568361,11.114225085531137,false,3946.465698927713
73.7352,40.01,130.6234,2019-12-22 01:27:06.001000,35.49684730407866,66.78384906647001,5.889816496722447,true,2829.1749078205926
12.93462,69.238735,2.83456,2019-12-22 01:27:08.001000,23.62471608941411,35.21857802245586,1.1867174098858355,true,833.3399794331426
89.6345,3.8563234,12.9346,2019-12-22 01:27:10.002000,6.97512261698524,71.34103400400812,5.124031788322562,false,5928.80185708077
67.73525,25.834563,143.934673,2019-12-22 01:27:12.002000,24.495743261965963,27.349333026979146,0.37529308186193555,true,4891.424378909627
13.04573,3.934634,100.01,2019-12-22 01:27:14.002000,5.51519713317107,51.25612297559033,1.4176821708207044,false,2228.3928294578354
30.8356,9.8745673,64.9462,2019-12-22 01:27:16.000000,13.363362838836148,82.21444721361638,13.550178977347366,false,6026.297758573514
14.9236,14.26634,75.93475,2019-12-22 01:27:18.001000,14.137895821801903,42.44369160065503,4.222461912885484,false,6722.245869861158
57.346756,23.234652,99.23663,2019-12-22 01:27:20.000000,6.8282388248131385,71.96741309199629,0.9161774527958777,false,4394.566989224189
55.755831,37.617673,156.5,2019-12-22 01:27:22.001000,18.044376037918276,63.20511285540222,4.1070501885681026,false,4976.422047602368
57.346756,23.234652,43.456,2019-12-22 01:27:24.001000,24.351998957411645,82.02613447573617,3.2496079147201784,false,4695.968843819834
21.4367,54.356457456,240.5621,2019-12-22 01:27:26.001000,34.20762200982938,45.39410552953759,1.2591913211944823,true,3659.4328928857303
10.526789,30.73542,10.7493,2019-12-22 01:27:28.001000,28.66744532714357,48.618564143038846,8.735557411410017,false,1708.6752443843643
43.95723,230.5937,20.0347,2019-12-22 01:27:30.000000,0.708890303336074,79.22410300957705,2.416695325421972,true,5782.039516553627
84.349346,20.74538,3.8463,2019-12-22 01:27:32.002000,2.903498974424389,32.833333152324414,1.901978173582303,false,3143.6410452297414
50.50403,10.394376,200.4735,2019-12-22 01:27:34.000000,7.695870939860531,21.689725053089518,9.749980476226078,false,3547.789872280945
73.7352,40.01,130.6234,2019-12-22 01:27:36.001000,38.31376764176942,67.70696402334153,5.733853816944461,true,3130.4271500225095
12.93462,69.238735,2.83456,2019-12-22 01:27:38.002000,23.608141625970926,34.39700291380298,1.4005686475749082,true,727.7608961094408
89.6345,3.8563234,12.9346,2019-12-22 01:27:40.001000,7.4439187256694535,72.59440516562701,5.767738462719714,false,5850.13281768414
67.73525,25.834563,143.934673,2019-12-22 01:27:42.000000,23.071686797538508,25.557143655858454,0.3304411172819003,true,5035.70909748385
